Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Raw Range,Frequency Offset,Target ID
2,10,2155,50451769,374004492,-1221729447,13018,16248,177,158,90,129,79,-270137466,-429420576,385287177,0,0,0,,,
2,10,2155,50451779,374004492,-1221729447,13018,16248,177,158,90,129,79,-270137466,-429420576,385287177,0,0,0,,,
2,10,2155,50451789,374004492,-1221729447,13018,16248,199,180,104,147,84,-270137466,-429420576,385287177,0,0,0,,,
2,10,2155,50451799,374004492,-1221729447,13018,16248,194,171,94,143,91,-270137466,-429420576,385287177,0,0,0,,,
2,10,2155,50451809,374004492,-1221729447,13018,16248,194,171,94,143,91,-270137466,-429420576,385287177,0,0,0,,,
2,10,2155,50451819,374004492,-1221729447,13018,16248,194,171,94,143,91,-270137466,-429420576,385287177,0,0,0,,,
2,10,2155,50451819,374004492,-1221729447,13018,16248,194,171,94,143,91,-270137466,-429420576,385287177,0,0,0,,,
,,,50451855.56,,,,,,,,,,,,,,,,22761,1288,74
,,,50452035.45,,,,,,,,,,,,,,,,219976,1048184,76
,,,50452207.67,,,,,,,,,,,,,,,,191499,1272,77
,,,50452380.12,,,,,,,,,,,,,,,,109194,376,78
2,10,2155,50452459,374004473,-1221729470,12573,15803,194,171,94,143,91,-270137302,-429420276,385286889,0,0,0,,,
2,10,2155,50452469,374004472,-1221729471,12568,15798,194,171,94,143,91,-270137301,-429420273,385286885,0,0,0,,,
2,10,2155,50452479,374004472,-1221729471,12571,15801,194,171,94,143,91,-270137302,-429420275,385286887,0,0,0,,,
2,10,2155,50452479,374004472,-1221729471,12571,15801,194,171,94,143,91,-270137302,-429420275,385286887,0,0,0,,,
2,10,2155,50452499,374004472,-1221729471,12571,15801,194,171,94,143,91,-270137302,-429420275,385286887,0,0,0,,,
2,10,2155,50452509,374004471,-1221729472,12569,15799,194,171,94,143,91,-270137302,-429420274,385286886,0,0,0,,,
2,10,2155,50452519,374004471,-1221729472,12565,15795,194,171,94,143,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50452519,374004471,-1221729472,12565,15795,194,171,94,143,91,-270137301,-429420271,385286882,0,0,0,,,
,,,50452552.48,,,,,,,,,,,,,,,,22760,1288,74
,,,50452732.85,,,,,,,,,,,,,,,,219951,1048152,76
,,,50452905.14,,,,,,,,,,,,,,,,191425,1256,77
,,,50453077.44,,,,,,,,,,,,,,,,109226,408,78
2,10,2155,50453159,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50453169,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50453179,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50453189,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50453199,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50453209,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50453219,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
2,10,2155,50453219,374004471,-1221729472,12565,15795,194,171,94,142,91,-270137301,-429420271,385286882,0,0,0,,,
,,,50453249.7,,,,,,,,,,,,,,,,22707,1288,74
,,,50453430.71,,,,,,,,,,,,,,,,219982,1048216,76
,,,50453602.97,,,,,,,,,,,,,,,,191373,1208,77
,,,50453775.31,,,,,,,,,,,,,,,,109147,408,78
2,10,2155,50453849,374004454,-1221729491,12451,15681,194,171,94,142,91,-270137273,-429420195,385286798,0,0,0,,,
2,10,2155,50453859,374004454,-1221729491,12451,15681,194,171,94,142,91,-270137273,-429420195,385286798,0,0,0,,,
2,10,2155,50453869,374004454,-1221729491,12451,15681,194,171,94,142,91,-270137273,-429420195,385286798,0,0,0,,,
2,10,2155,50453879,374004454,-1221729491,12451,15681,194,171,94,142,91,-270137273,-429420195,385286798,0,0,0,,,
2,10,2155,50453889,374004454,-1221729491,12451,15681,194,171,94,142,91,-270137273,-429420195,385286798,0,0,0,,,
2,10,2155,50453899,374004475,-1221729503,12238,15468,176,158,90,129,78,-270137184,-429420034,385286687,0,0,0,,,
2,10,2155,50453909,374004475,-1221729503,12238,15468,176,158,90,129,78,-270137184,-429420034,385286687,0,0,0,,,
2,10,2155,50453909,374004475,-1221729503,12238,15468,176,158,90,129,78,-270137184,-429420034,385286687,0,0,0,,,
,,,50453947.55,,,,,,,,,,,,,,,,22750,1304,74
,,,50454128.71,,,,,,,,,,,,,,,,219918,1048200,76
,,,50454301.04,,,,,,,,,,,,,,,,191457,1208,77
,,,50454474.62,,,,,,,,,,,,,,,,109183,424,78
2,10,2155,50454549,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50454559,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50454569,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50454579,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50454589,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50454599,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50454609,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50454609,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
,,,50454646.89,,,,,,,,,,,,,,,,22805,1304,74
,,,50454828.37,,,,,,,,,,,,,,,,219979,1048248,76
,,,50455000.89,,,,,,,,,,,,,,,,191491,1208,77
,,,50455173.19,,,,,,,,,,,,,,,,109183,392,78
2,10,2155,50455249,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50455259,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50455269,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50455279,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50455289,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50455299,374004481,-1221729503,12349,15579,176,157,90,129,78,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50455309,374004481,-1221729503,12349,15579,176,157,90,129,78,-270137229,-429420106,385286761,0,0,0,,,
2,10,2155,50455309,374004481,-1221729503,12349,15579,176,157,90,129,78,-270137229,-429420106,385286761,0,0,0,,,
,,,50455345.61,,,,,,,,,,,,,,,,22741,1304,74
,,,50455527.1,,,,,,,,,,,,,,,,219983,1048248,76
,,,50455700.61,,,,,,,,,,,,,,,,191501,1176,77
,,,50455873.07,,,,,,,,,,,,,,,,109171,392,78
2,9,2155,50455949,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50455959,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50455969,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50455979,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50455989,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50455999,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456009,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456009,374004481,-1221729503,12349,15579,189,168,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
,,,50456045.35,,,,,,,,,,,,,,,,22803,1304,74
,,,50456226.38,,,,,,,,,,,,,,,,219989,1048264,76
,,,50456398.73,,,,,,,,,,,,,,,,191497,1176,77
,,,50456571.14,,,,,,,,,,,,,,,,109199,408,78
2,9,2155,50456649,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456659,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456669,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456679,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456689,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456699,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456709,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
2,9,2155,50456709,374004481,-1221729503,12349,15579,189,167,95,138,86,-270137229,-429420106,385286761,0,0,0,,,
,,,50456743.57,,,,,,,,,,,,,,,,22775,1288,74
,,,50456924.45,,,,,,,,,,,,,,,,219912,1048216,76
,,,50457096.91,,,,,,,,,,,,,,,,191376,1144,77
,,,50457270.55,,,,,,,,,,,,,,,,109228,376,78
2,9,2155,50457349,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50457359,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50457369,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50457379,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50457389,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50457399,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50457409,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50457409,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
,,,50457442.88,,,,,,,,,,,,,,,,22731,1256,74
,,,50457625.81,,,,,,,,,,,,,,,,219965,1048264,76
,,,50457798.35,,,,,,,,,,,,,,,,191358,1144,77
,,,50457971.94,,,,,,,,,,,,,,,,109088,392,78
2,9,2155,50458049,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458059,374004593,-1221729509,11920,15150,188,167,95,138,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458069,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458079,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458089,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458099,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458109,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458109,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
,,,50458144.26,,,,,,,,,,,,,,,,22744,1272,74
,,,50458326.14,,,,,,,,,,,,,,,,219999,1048264,76
,,,50458499.66,,,,,,,,,,,,,,,,191369,1128,77
,,,50458674.4,,,,,,,,,,,,,,,,109210,392,78
2,9,2155,50458749,374004593,-1221729509,11920,15150,267,228,111,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458759,374004593,-1221729509,11920,15150,267,228,111,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458769,374004593,-1221729509,11920,15150,267,228,111,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458779,374004593,-1221729509,11920,15150,289,250,149,200,145,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458789,374004593,-1221729509,11920,15150,267,228,111,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458799,374004593,-1221729509,11920,15150,267,228,111,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458809,374004593,-1221729509,11920,15150,267,228,111,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50458809,374004593,-1221729509,11920,15150,267,228,111,199,139,-270137011,-429419750,385286598,0,0,0,,,
,,,50458846.8,,,,,,,,,,,,,,,,22721,1256,74
,,,50459029.35,,,,,,,,,,,,,,,,219933,1048264,76
,,,50459201.83,,,,,,,,,,,,,,,,191445,1128,77
,,,50459375.55,,,,,,,,,,,,,,,,109090,360,78
2,9,2155,50459449,374004593,-1221729509,11920,15150,267,228,112,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50459459,374004593,-1221729509,11920,15150,267,228,112,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50459469,374004593,-1221729509,11920,15150,267,228,112,199,139,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50459479,374004593,-1221729509,11920,15150,289,249,149,200,145,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50459489,374004593,-1221729509,11920,15150,289,249,149,200,145,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50459499,374004593,-1221729509,11920,15150,289,249,149,200,145,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50459509,374004593,-1221729509,11920,15150,289,249,149,200,145,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50459509,374004593,-1221729509,11920,15150,289,249,149,200,145,-270137011,-429419750,385286598,0,0,0,,,
,,,50459548.07,,,,,,,,,,,,,,,,22742,1272,74
,,,50459729.9,,,,,,,,,,,,,,,,219996,1048296,76
,,,50459902.1,,,,,,,,,,,,,,,,191467,1112,77
,,,50460075.65,,,,,,,,,,,,,,,,109163,392,78
2,9,2155,50460149,374004593,-1221729509,11920,15150,208,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460159,374004593,-1221729509,11920,15150,208,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460169,374004593,-1221729509,11920,15150,208,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460179,374004593,-1221729509,11920,15150,208,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460189,374004593,-1221729509,11920,15150,208,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460199,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460209,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460209,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
,,,50460247.91,,,,,,,,,,,,,,,,22744,1256,74
,,,50460429.3,,,,,,,,,,,,,,,,219990,1048312,76
,,,50460602.91,,,,,,,,,,,,,,,,191332,1112,77
,,,50460776.45,,,,,,,,,,,,,,,,109202,376,78
2,9,2155,50460849,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460859,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460869,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460879,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460889,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460899,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460909,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50460909,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
,,,50460948.85,,,,,,,,,,,,,,,,22725,1256,74
,,,50461130.64,,,,,,,,,,,,,,,,219977,1048280,76
,,,50461302.89,,,,,,,,,,,,,,,,191401,1128,77
,,,50461476.49,,,,,,,,,,,,,,,,109175,376,78
2,9,2155,50461549,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50461559,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50461569,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50461579,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50461589,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50461599,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50461609,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50461609,374004593,-1221729509,11920,15150,188,167,95,137,86,-270137011,-429419750,385286598,0,0,0,,,
,,,50461648.88,,,,,,,,,,,,,,,,22674,1256,74
,,,50461828.88,,,,,,,,,,,,,,,,219991,1048248,76
,,,50462001.17,,,,,,,,,,,,,,,,191452,1144,77
,,,50462174.83,,,,,,,,,,,,,,,,109171,360,78
2,9,2155,50462249,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462259,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462269,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462279,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462289,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462299,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462309,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462309,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
,,,50462347.14,,,,,,,,,,,,,,,,22736,1240,74
,,,50462527.55,,,,,,,,,,,,,,,,219985,1048296,76
,,,50462701.09,,,,,,,,,,,,,,,,191420,1160,77
,,,50462874.6,,,,,,,,,,,,,,,,109131,376,78
2,9,2155,50462949,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462959,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462969,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462979,374004593,-1221729509,11920,15150,213,194,117,154,89,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462989,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50462999,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463009,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463009,374004593,-1221729509,11920,15150,207,188,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
,,,50463046.85,,,,,,,,,,,,,,,,22715,1256,74
,,,50463228.36,,,,,,,,,,,,,,,,219900,1048312,76
,,,50463400.66,,,,,,,,,,,,,,,,191439,1128,77
,,,50463574.22,,,,,,,,,,,,,,,,109080,376,78
2,9,2155,50463649,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463659,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463669,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463679,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463689,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463699,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463709,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,9,2155,50463709,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
,,,50463746.57,,,,,,,,,,,,,,,,22756,1240,74
,,,50463928.47,,,,,,,,,,,,,,,,219964,1048312,76
,,,50464100.77,,,,,,,,,,,,,,,,191455,1096,77
,,,50464275.51,,,,,,,,,,,,,,,,109168,408,78
2,8,2155,50464349,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50464359,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50464369,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50464379,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50464389,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50464399,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50464409,374004593,-1221729509,11920,15150,207,187,114,149,88,-270137011,-429419750,385286598,0,0,0,,,
